ultimaActualizacion,id_caso,casoId,sugerencia_id,Dominio,usuario,estado_caso,suggestion_reason,Auditor,Borrado,EstadoFinal_esCorrecto,Motivo_de_Rechazo_esCorrecto,Accion_Correcta,Codigo_de_tipificacion,Casuisticas,Comentario,Casuisticas agrupadas,Aplica_BTC,Tipo_de_BTC
2026-01-26,MLUS377071514,MLUS377071514,537739303,ELECTRIC_LOCKS,ext_igcuevas,Aprobado,PRECEDENCE,ext_maminczu,,OK,OK,,,,,,,
2026-01-26,MLUS377071514,MLUS377071514,537739316,ELECTRIC_LOCKS,ext_igcuevas,Aprobado,APPROVED,ext_maminczu,,OK,OK,,,,,,,
2026-01-26,MLUS377071514,MLUS377071514,537739310,ELECTRIC_LOCKS,ext_igcuevas,Aprobado,PRECEDENCE,ext_maminczu,,OK,OK,,,,,,,
2026-01-26,MLUS377071514,MLUS377071514,537739305,ELECTRIC_LOCKS,ext_igcuevas,Aprobado,KNOWN_VALUES,ext_maminczu,,OK,OK,,,,,,,
2026-01-26,MLUS377071514,MLUS377071514,537739309,ELECTRIC_LOCKS,ext_igcuevas,Aprobado,PRECEDENCE,ext_maminczu,,OK,OK,,,,,,,
2026-01-26,MLUS377071514,MLUS377071514,537739307,ELECTRIC_LOCKS,ext_igcuevas,Aprobado,PRECEDENCE,ext_maminczu,,OK,OK,,,,,,,
2026-01-26,MLUS377071514,MLUS377071514,537739313,ELECTRIC_LOCKS,ext_igcuevas,Aprobado,PRECEDENCE,ext_maminczu,,OK,OK,,,,,,,
2026-01-26,MLUS377071514,MLUS377071514,537739312,ELECTRIC_LOCKS,ext_igcuevas,Aprobado,PRECEDENCE,ext_maminczu,,OK,OK,,,,,,,
2026-01-26,MLUS377071514,MLUS377071514,537739304,ELECTRIC_LOCKS,ext_igcuevas,Aprobado,APPROVED,ext_maminczu,,OK,OK,,,,,,,
2026-01-26,MLUS377071514,MLUS377071514,537739306,ELECTRIC_LOCKS,ext_igcuevas,Aprobado,PRECEDENCE,ext_maminczu,,OK,OK,,,,,,,
2026-01-26,MLUS377071514,MLUS377071514,537739314,ELECTRIC_LOCKS,ext_igcuevas,Aprobado,PRECEDENCE,ext_maminczu,,OK,OK,,,,,,,
2026-01-26,MLUS377071514,MLUS377071514,537739308,ELECTRIC_LOCKS,ext_igcuevas,Aprobado,PRECEDENCE,ext_maminczu,,OK,OK,,,,,,,
2026-01-26,MLUS377519709,MLUS377519709,539163783,MOBILE_DEVICE_CHARGERS,ext_namangas,Rechazado,E-ICN,ext_maminczu,,OK,OK,,,,,,,
2026-01-26,MLUS377519709,MLUS377519709,539163780,MOBILE_DEVICE_CHARGERS,ext_namangas,Rechazado,E-ICN,ext_maminczu,,OK,OK,,,,,,,
2026-01-26,MLUS377519709,MLUS377519709,539163782,MOBILE_DEVICE_CHARGERS,ext_namangas,Rechazado,E-ICN,ext_maminczu,,OK,OK,,,,,,,
2026-01-26,MLUS377519709,MLUS377519709,539163777,MOBILE_DEVICE_CHARGERS,ext_namangas,Rechazado,E-ICN,ext_maminczu,,OK,OK,,,,,,,
2026-01-26,MLUS377519709,MLUS377519709,539163784,MOBILE_DEVICE_CHARGERS,ext_namangas,Aprobado,APPROVED,ext_maminczu,,OK,OK,,,,,,,
2026-01-26,MLUS377519709,MLUS377519709,539163781,MOBILE_DEVICE_CHARGERS,ext_namangas,Rechazado,E-ICN,ext_maminczu,,OK,OK,,,,,,,
2026-01-26,MLUS377519709,MLUS377519709,539163768,MOBILE_DEVICE_CHARGERS,ext_namangas,Aprobado,APPROVED,ext_maminczu,,OK,OK,,,,,,,
2026-01-26,MLUS377519709,MLUS377519709,539163767,MOBILE_DEVICE_CHARGERS,ext_namangas,Rechazado,E-ICN,ext_maminczu,,OK,OK,,,,,,,
2026-02-02,MCOS377878971,MCOS377878971,540042520,MOTORCYCLE_INTERCOMMUNICATORS,ext_aiolmedo,Rechazado,E-NCP,ext_lopmatia,,OK,OK,,,,,,,
2026-02-02,MCOS377878971,MCOS377878971,540042525,MOTORCYCLE_INTERCOMMUNICATORS,ext_aiolmedo,Rechazado,E-NCP,ext_lopmatia,,OK,OK,,,,,,,
2026-02-02,MCOS377878971,MCOS377878971,540042522,MOTORCYCLE_INTERCOMMUNICATORS,ext_aiolmedo,Rechazado,E-NCP,ext_lopmatia,,OK,OK,,,,,,,
2026-02-02,MCOS377878971,MCOS377878971,540042526,MOTORCYCLE_INTERCOMMUNICATORS,ext_aiolmedo,Rechazado,E-NCP,ext_lopmatia,,OK,OK,,,,,,,
2026-02-02,MCOS377878971,MCOS377878971,540042521,MOTORCYCLE_INTERCOMMUNICATORS,ext_aiolmedo,Rechazado,E-NCP,ext_lopmatia,,OK,OK,,,,,,,
2026-02-02,MCOS377878971,MCOS377878971,540042524,MOTORCYCLE_INTERCOMMUNICATORS,ext_aiolmedo,Rechazado,E-NCP,ext_lopmatia,,OK,OK,,,,,,,
2026-02-02,MCOS377878971,MCOS377878971,540042519,MOTORCYCLE_INTERCOMMUNICATORS,ext_aiolmedo,Rechazado,E-NCP,ext_lopmatia,,OK,OK,,,,,,,
2026-02-02,MCOS377878971,MCOS377878971,540042523,MOTORCYCLE_INTERCOMMUNICATORS,ext_aiolmedo,Rechazado,E-NCP,ext_lopmatia,,OK,OK,,,,,,,
2026-02-02,MCOS377878971,MCOS377878971,540042515,MOTORCYCLE_INTERCOMMUNICATORS,ext_aiolmedo,Rechazado,E-NCP,ext_lopmatia,,OK,OK,,,,,,,
2026-02-02,MCOS377878971,MCOS377878971,540042518,MOTORCYCLE_INTERCOMMUNICATORS,ext_aiolmedo,Rechazado,E-NCP,ext_lopmatia,,OK,OK,,,,,,,
2026-02-02,MCOS378093267,MCOS378093267,540366306,LATEX_ENAMEL_AND_ACRYLIC_PAINTS,ext_agfasson,Aprobado,PRODUCT_WITH_ONLY_WINNER_OPTIN,ext_lopmatia,,OK,OK,,,,,,,
2026-02-02,MCOS378093267,MCOS378093267,540366305,LATEX_ENAMEL_AND_ACRYLIC_PAINTS,ext_agfasson,Aprobado,PRODUCT_WITH_ONLY_WINNER_OPTIN,ext_lopmatia,,OK,OK,,,,,,,
2026-02-02,MCOS378093267,MCOS378093267,540366307,LATEX_ENAMEL_AND_ACRYLIC_PAINTS,ext_agfasson,Aprobado,PRODUCT_WITH_ONLY_WINNER_OPTIN,ext_lopmatia,,OK,OK,,,,,,,
2026-02-02,MCOS378093267,MCOS378093267,540366300,LATEX_ENAMEL_AND_ACRYLIC_PAINTS,ext_agfasson,Aprobado,PRODUCT_WITH_ONLY_WINNER_OPTIN,ext_lopmatia,,OK,OK,,,,,,,
2026-02-02,MCOS378093267,MCOS378093267,540366304,LATEX_ENAMEL_AND_ACRYLIC_PAINTS,ext_agfasson,Aprobado,PRODUCT_WITH_ONLY_WINNER_OPTIN,ext_lopmatia,,OK,OK,,,,,,,
2026-02-02,MCOS378093267,MCOS378093267,540366303,LATEX_ENAMEL_AND_ACRYLIC_PAINTS,ext_agfasson,Aprobado,PRODUCT_WITH_ONLY_WINNER_OPTIN,ext_lopmatia,,OK,OK,,,,,,,
2026-02-02,MCOS378093267,MCOS378093267,540366302,LATEX_ENAMEL_AND_ACRYLIC_PAINTS,ext_agfasson,Aprobado,APPROVED,ext_lopmatia,,OK,OK,,,,,,,
2026-02-02,MCOS378093267,MCOS378093267,540366298,LATEX_ENAMEL_AND_ACRYLIC_PAINTS,ext_agfasson,Aprobado,PRODUCT_WITH_ONLY_WINNER_OPTIN,ext_lopmatia,,OK,OK,,,,,,,
2026-02-02,MCOS378166358,MCOS378166358,540252629,SAUCES_AND_DRESSINGS,ext_agfasson,Aprobado,APPROVED,ext_joatenci,,OK,OK,,,,,,,
2026-02-02,MCOS378166358,MCOS378166358,540252639,SAUCES_AND_DRESSINGS,ext_agfasson,Aprobado,PRODUCT_WITHOUT_OPTIN,ext_joatenci,,OK,OK,,,,,,,
2026-02-02,MCOS378373480,MCOS378373480,540512379,SUPPLEMENTS,ext_joastori,Aprobado,MADE_IN_ENHANCEMENT,ext_lopmatia,,OK,OK,,,,,,,
2026-02-02,MCOS378373480,MCOS378373480,540512380,SUPPLEMENTS,ext_joastori,Aprobado,APPROVED,ext_lopmatia,,OK,OK,,,,,,,
2026-02-02,MCOS378373480,MCOS378373480,540512389,SUPPLEMENTS,ext_joastori,Aprobado,ADDITIONAL_SUGGESTION,ext_lopmatia,,OK,OK,,,,,,,
2026-02-02,MCOS378526785,MCOS378526785,541448414,SOIL_THERMOMETERS,ext_julieflo,Rechazado,E-NCP,ext_cecignol,,OK,OK,,,,,,,
2026-02-02,MCOS378526785,MCOS378526785,541448413,SOIL_THERMOMETERS,ext_julieflo,Rechazado,E-NCP,ext_cecignol,,OK,OK,,,,,,,
2026-02-02,MCOS378526785,MCOS378526785,541448411,SOIL_THERMOMETERS,ext_julieflo,Rechazado,E-NCP,ext_cecignol,,OK,OK,,,,,,,
2026-02-02,MCOS378526785,MCOS378526785,541448412,SOIL_THERMOMETERS,ext_julieflo,Rechazado,E-NCP,ext_cecignol,,OK,OK,,,,,,,
2026-02-02,MCOS378637241,MCOS378637241,541873642,BALLOONS,ext_deparede,Rechazado,E-NCP,ext_vitofalo,,OK,OK,,,,,,,
2026-02-02,MCOS378637241,MCOS378637241,541873641,BALLOONS,ext_deparede,Rechazado,E-NCP,ext_vitofalo,,OK,OK,,,,,,,
2026-02-02,MCOS378637241,MCOS378637241,541873646,BALLOONS,ext_deparede,Rechazado,E-NCP,ext_vitofalo,,OK,OK,,,,,,,
2026-02-02,MCOS378637241,MCOS378637241,541873643,BALLOONS,ext_deparede,Rechazado,E-NCP,ext_vitofalo,,OK,OK,,,,,,,
2026-02-02,MCOS378637241,MCOS378637241,541873644,BALLOONS,ext_deparede,Rechazado,E-NCP,ext_vitofalo,,OK,OK,,,,,,,
2026-02-02,MCOS378637241,MCOS378637241,541873645,BALLOONS,ext_deparede,Rechazado,E-NCP,ext_vitofalo,,OK,OK,,,,,,,
2026-02-02,MCOS378637241,MCOS378637241,541873648,BALLOONS,ext_deparede,Rechazado,E-NCP,ext_vitofalo,,OK,OK,,,,,,,
2026-02-02,MCOS378637241,MCOS378637241,541873647,BALLOONS,ext_deparede,Rechazado,E-NCP,ext_vitofalo,,OK,OK,,,,,,,
2026-02-02,MCOS378739379,MCOS378739379,542109819,BOOKS,ext_mibrizue,Aprobado,APPROVED,ext_vitofalo,,OK,OK,,,,,,,
2026-02-02,MCOS378739379,MCOS378739379,542109820,BOOKS,ext_mibrizue,Aprobado,APPROVED,ext_vitofalo,,OK,OK,,,,,,,
2026-02-02,MLAS377947631,MLAS377947631,540183571,FANS,ext_flagusti,Rechazado,E-NCP,ext_vitofalo,,NOT OK,NOT OK,APROBADO,,,Se podria aprobar ya que son el mismo producto y la PDP actual tenia imagenes sin el logo,E-NCP - mutación,,
2026-02-02,MLAS377947631,MLAS377947631,540183572,FANS,ext_flagusti,Rechazado,E-NCP,ext_vitofalo,,NOT OK,NOT OK,APROBADO,,,Se podria aprobar ya que son el mismo producto y la PDP actual tenia imagenes sin el logo,E-NCP - mutación,,
2026-02-02,MLAS377947631,MLAS377947631,540183582,FANS,ext_flagusti,Rechazado,E-NCP,ext_vitofalo,,NOT OK,NOT OK,APROBADO,,,Se podria aprobar ya que son el mismo producto y la PDP actual tenia imagenes sin el logo,E-NCP - mutación,,
2026-02-02,MLAS377947631,MLAS377947631,540183584,FANS,ext_flagusti,Rechazado,E-NCP,ext_vitofalo,,NOT OK,NOT OK,APROBADO,,,Se podria aprobar ya que son el mismo producto y la PDP actual tenia imagenes sin el logo,E-NCP - mutación,,
2026-02-02,MLAS377947631,MLAS377947631,540183573,FANS,ext_flagusti,Rechazado,E-NCP,ext_vitofalo,,NOT OK,NOT OK,APROBADO,,,Se podria aprobar ya que son el mismo producto y la PDP actual tenia imagenes sin el logo,E-NCP - mutación,,
2026-02-02,MLAS377947631,MLAS377947631,540183574,FANS,ext_flagusti,Rechazado,E-NCP,ext_vitofalo,,NOT OK,NOT OK,APROBADO,,,Se podria aprobar ya que son el mismo producto y la PDP actual tenia imagenes sin el logo,E-NCP - mutación,,
2026-02-02,MLAS377947631,MLAS377947631,540183581,FANS,ext_flagusti,Rechazado,E-NCP,ext_vitofalo,,NOT OK,NOT OK,APROBADO,,,Se podria aprobar ya que son el mismo producto y la PDP actual tenia imagenes sin el logo,E-NCP - mutación,,
2026-02-02,MLAS378079233,MLAS378079233,540349675,METAL_DETECTORS,ext_mibrizue,Rechazado,E-DUPA,ext_vitofalo,,OK,OK,,,,,,,
2026-02-02,MLAS378079233,MLAS378079233,540349678,METAL_DETECTORS,ext_mibrizue,Rechazado,E-DUPA,ext_vitofalo,,OK,OK,,,,,,,
2026-02-02,MLAS378079233,MLAS378079233,540349677,METAL_DETECTORS,ext_mibrizue,Rechazado,E-DUPA,ext_vitofalo,,OK,OK,,,,,,,
2026-02-02,MLAS378079233,MLAS378079233,540349679,METAL_DETECTORS,ext_mibrizue,Rechazado,E-DUPA,ext_vitofalo,,OK,OK,,,,,,,
2026-02-02,MLAS378079233,MLAS378079233,540349681,METAL_DETECTORS,ext_mibrizue,Rechazado,E-DUPA,ext_vitofalo,,OK,OK,,,,,,,
2026-02-02,MLAS378079233,MLAS378079233,540349683,METAL_DETECTORS,ext_mibrizue,Rechazado,E-DUPA,ext_vitofalo,,OK,OK,,,,,,,
2026-02-02,MLAS378079233,MLAS378079233,540349684,METAL_DETECTORS,ext_mibrizue,Rechazado,E-DUPA,ext_vitofalo,,OK,OK,,,,,,,
2026-02-02,MLAS378079233,MLAS378079233,540349685,METAL_DETECTORS,ext_mibrizue,Rechazado,E-DUPA,ext_vitofalo,,OK,OK,,,,,,,
2026-02-02,MLAS378102272,MLAS378102272,540162532,SUNBATHING_CHAIRS_AND_LOUNGERS,ext_namangas,Rechazado,E-REL,ext_lopmatia,,OK,OK,,,,,,,
2026-02-02,MLAS378102272,MLAS378102272,540162533,SUNBATHING_CHAIRS_AND_LOUNGERS,ext_namangas,Rechazado,E-REL,ext_lopmatia,,OK,OK,,,,,,,
2026-02-02,MLAS378143380,MLAS378143380,540219448,MINI_PHOTOGRAPHIC_STUDIOS,ext_aiolmedo,Rechazado,E-DUPA,ext_joatenci,,OK,OK,,,,,,,
2026-02-02,MLAS378143380,MLAS378143380,540219422,MINI_PHOTOGRAPHIC_STUDIOS,ext_aiolmedo,Rechazado,E-DUPA,ext_joatenci,,OK,OK,,,,,,,
2026-02-02,MLAS378143380,MLAS378143380,540219421,MINI_PHOTOGRAPHIC_STUDIOS,ext_aiolmedo,Rechazado,E-DUPA,ext_joatenci,,OK,OK,,,,,,,
2026-02-02,MLAS378143380,MLAS378143380,540219423,MINI_PHOTOGRAPHIC_STUDIOS,ext_aiolmedo,Rechazado,E-DUPA,ext_joatenci,,OK,OK,,,,,,,
2026-02-02,MLAS378143380,MLAS378143380,540219449,MINI_PHOTOGRAPHIC_STUDIOS,ext_aiolmedo,Rechazado,E-DUPA,ext_joatenci,,OK,OK,,,,,,,
2026-02-02,MLAS378143380,MLAS378143380,540219455,MINI_PHOTOGRAPHIC_STUDIOS,ext_aiolmedo,Rechazado,E-DUPA,ext_joatenci,,OK,OK,,,,,,,
2026-02-02,MLAS378143380,MLAS378143380,540219452,MINI_PHOTOGRAPHIC_STUDIOS,ext_aiolmedo,Rechazado,E-DUPA,ext_joatenci,,OK,OK,,,,,,,
2026-02-02,MLAS378143380,MLAS378143380,540219450,MINI_PHOTOGRAPHIC_STUDIOS,ext_aiolmedo,Rechazado,E-DUPA,ext_joatenci,,OK,OK,,,,,,,
2026-02-02,MLAS378143380,MLAS378143380,540219453,MINI_PHOTOGRAPHIC_STUDIOS,ext_aiolmedo,Rechazado,E-DUPA,ext_joatenci,,OK,OK,,,,,,,
2026-02-02,MLAS378143380,MLAS378143380,540219451,MINI_PHOTOGRAPHIC_STUDIOS,ext_aiolmedo,Rechazado,E-DUPA,ext_joatenci,,OK,OK,,,,,,,
2026-02-02,MLAS378143380,MLAS378143380,540219454,MINI_PHOTOGRAPHIC_STUDIOS,ext_aiolmedo,Rechazado,E-DUPA,ext_joatenci,,OK,OK,,,,,,,
2026-02-02,MLAS378242663,MLAS378242663,540585298,NOTEBOOKS,ext_damercur,Rechazado,E-REL,ext_vitofalo,,NOT OK,NOT OK,APROBADO,,,Se podría aprobar ya que mantiene los PKs requeridos,Aprobacion por coherencia o correcto,,
2026-02-02,MLAS378242663,MLAS378242663,540585300,NOTEBOOKS,ext_damercur,Rechazado,E-REL,ext_vitofalo,,OK,OK,,,,,,,
2026-02-02,MLAS378242663,MLAS378242663,540585299,NOTEBOOKS,ext_damercur,Rechazado,E-REL,ext_vitofalo,,OK,OK,,,,,,,
2026-02-02,MLAS378242663,MLAS378242663,540585306,NOTEBOOKS,ext_damercur,Rechazado,E-REL,ext_vitofalo,,OK,OK,,,,,,,
2026-02-02,MLAS378242663,MLAS378242663,540585305,NOTEBOOKS,ext_damercur,Rechazado,E-REL,ext_vitofalo,,NOT OK,NOT OK,APROBADO,,,Se podría aprobar ya que se encuentra duplicado en la PDP,Aprobacion por coherencia o correcto,,
2026-02-02,MLAS378242663,MLAS378242663,540585301,NOTEBOOKS,ext_damercur,Rechazado,E-REL,ext_vitofalo,,OK,OK,,,,,,,
2026-02-02,MLAS378242663,MLAS378242663,540585303,NOTEBOOKS,ext_damercur,Rechazado,E-REL,ext_vitofalo,,OK,OK,,,,,,,
2026-02-02,MLAS378242663,MLAS378242663,540585302,NOTEBOOKS,ext_damercur,Rechazado,E-REL,ext_vitofalo,,OK,OK,,,,,,,
2026-02-02,MLAS378242663,MLAS378242663,540585304,NOTEBOOKS,ext_damercur,Rechazado,E-REL,ext_vitofalo,,OK,OK,,,,,,,
2026-02-02,MLAS378250143,MLAS378250143,540597724,ELECTRIC_CHAINSAWS,ext_zograzia,Aprobado,APPROVED,ext_lopmatia,,OK,OK,,,,,,,
2026-02-02,MLAS378250143,MLAS378250143,540597727,ELECTRIC_CHAINSAWS,ext_zograzia,Aprobado,ADDITIONAL_SUGGESTION,ext_lopmatia,,OK,OK,,,,,,,
2026-02-02,MLAS378250143,MLAS378250143,540597726,ELECTRIC_CHAINSAWS,ext_zograzia,Aprobado,APPROVED,ext_lopmatia,,OK,OK,,,,,,,
2026-02-02,MLAS378250143,MLAS378250143,540597725,ELECTRIC_CHAINSAWS,ext_zograzia,Aprobado,APPROVED,ext_lopmatia,,OK,OK,,,,,,,
2026-02-02,MLAS378407572,MLAS378407572,540580220,KITCHEN_SINKS,ext_aiolmedo,Rechazado,E-NCP,ext_maminczu,,OK,OK,,,,,,,
2026-02-02,MLAS378407572,MLAS378407572,540580225,KITCHEN_SINKS,ext_aiolmedo,Rechazado,E-NCP,ext_maminczu,,OK,OK,,,,,,,
2026-02-02,MLAS378407572,MLAS378407572,540580221,KITCHEN_SINKS,ext_aiolmedo,Rechazado,E-NCP,ext_maminczu,,OK,OK,,,,,,,
2026-02-02,MLAS378407572,MLAS378407572,540580223,KITCHEN_SINKS,ext_aiolmedo,Rechazado,E-NCP,ext_maminczu,,OK,OK,,,,,,,
2026-02-02,MLAS378407572,MLAS378407572,540580222,KITCHEN_SINKS,ext_aiolmedo,Rechazado,E-NCP,ext_maminczu,,OK,OK,,,,,,,
2026-02-02,MLAS378407572,MLAS378407572,540580224,KITCHEN_SINKS,ext_aiolmedo,Rechazado,E-NCP,ext_maminczu,,OK,OK,,,,,,,
2026-02-02,MLAS378424964,MLAS378424964,540607891,HOME_OFFICE_DESKS,ext_tamarco,Aprobado,PRECEDENCE,ext_maminczu,,OK,OK,,,,,,,
2026-02-02,MLAS378424964,MLAS378424964,540607876,HOME_OFFICE_DESKS,ext_tamarco,Aprobado,PRECEDENCE,ext_maminczu,,OK,OK,,,,,,,
2026-02-02,MLAS378424964,MLAS378424964,540607872,HOME_OFFICE_DESKS,ext_tamarco,Aprobado,APPROVED,ext_maminczu,,OK,OK,,,,,,,
2026-02-02,MLAS378424964,MLAS378424964,540607873,HOME_OFFICE_DESKS,ext_tamarco,Aprobado,APPROVED,ext_maminczu,,OK,OK,,,,,,,
2026-02-02,MLAS378424964,MLAS378424964,540607877,HOME_OFFICE_DESKS,ext_tamarco,Aprobado,PRECEDENCE,ext_maminczu,,OK,OK,,,,,,,
2026-02-02,MLAS378424964,MLAS378424964,540607874,HOME_OFFICE_DESKS,ext_tamarco,Aprobado,APPROVED,ext_maminczu,,OK,OK,,,,,,,
2026-02-02,MLAS378424964,MLAS378424964,540607878,HOME_OFFICE_DESKS,ext_tamarco,Aprobado,PRECEDENCE,ext_maminczu,,OK,OK,,,,,,,
2026-02-02,MLAS378424964,MLAS378424964,540607875,HOME_OFFICE_DESKS,ext_tamarco,Aprobado,APPROVED,ext_maminczu,,OK,OK,,,,,,,
2026-02-02,MLAS378424964,MLAS378424964,540607895,HOME_OFFICE_DESKS,ext_tamarco,Aprobado,PRECEDENCE,ext_maminczu,,OK,OK,,,,,,,
2026-02-02,MLAS378424964,MLAS378424964,540607892,HOME_OFFICE_DESKS,ext_tamarco,Aprobado,PRECEDENCE,ext_maminczu,,OK,OK,,,,,,,
2026-02-02,MLAS378424964,MLAS378424964,540607894,HOME_OFFICE_DESKS,ext_tamarco,Aprobado,PRECEDENCE,ext_maminczu,,OK,OK,,,,,,,
2026-02-02,MLAS378424964,MLAS378424964,540607871,HOME_OFFICE_DESKS,ext_tamarco,Aprobado,PRECEDENCE,ext_maminczu,,OK,OK,,,,,,,
2026-02-02,MLAS378424964,MLAS378424964,540607893,HOME_OFFICE_DESKS,ext_tamarco,Aprobado,PRECEDENCE,ext_maminczu,,OK,OK,,,,,,,
2026-02-02,MLAS378424964,MLAS378424964,540607898,HOME_OFFICE_DESKS,ext_tamarco,Aprobado,PRECEDENCE,ext_maminczu,,OK,OK,,,,,,,
2026-02-02,MLAS378424964,MLAS378424964,540607897,HOME_OFFICE_DESKS,ext_tamarco,Aprobado,PRECEDENCE,ext_maminczu,,OK,OK,,,,,,,
2026-02-02,MLAS378424964,MLAS378424964,540607899,HOME_OFFICE_DESKS,ext_tamarco,Aprobado,PRECEDENCE,ext_maminczu,,OK,OK,,,,,,,
2026-02-02,MLAS378424964,MLAS378424964,540607901,HOME_OFFICE_DESKS,ext_tamarco,Aprobado,PRECEDENCE,ext_maminczu,,OK,OK,,,,,,,
2026-02-02,MLAS378424964,MLAS378424964,540607900,HOME_OFFICE_DESKS,ext_tamarco,Aprobado,PRECEDENCE,ext_maminczu,,OK,OK,,,,,,,
2026-02-02,MLAS378424964,MLAS378424964,540607896,HOME_OFFICE_DESKS,ext_tamarco,Aprobado,PRECEDENCE,ext_maminczu,,OK,OK,,,,,,,
2026-02-02,MLAS378443299,MLAS378443299,541146962,FOOD_STORAGE_CONTAINERS,ext_fagaglia,Aprobado,APPROVED,ext_joatenci,,NOT OK,NOT OK,E-NCP,,,"La PDP era indefinida al mostrar 3 colores distintos de tapa y decir en color ""Al azar"".",Indefinido recuperable,,
2026-02-02,MLAS378443299,MLAS378443299,541146946,FOOD_STORAGE_CONTAINERS,ext_fagaglia,Aprobado,APPROVED,ext_joatenci,,NOT OK,NOT OK,E-NCP,,,"La PDP era indefinida al mostrar 3 colores distintos de tapa y decir en color ""Al azar"".",Indefinido recuperable,,
2026-02-02,MLAS378443299,MLAS378443299,541146957,FOOD_STORAGE_CONTAINERS,ext_fagaglia,Aprobado,ADDITIONAL_SUGGESTION,ext_joatenci,,NOT OK,NOT OK,E-NCP,,,"La PDP era indefinida al mostrar 3 colores distintos de tapa y decir en color ""Al azar"".",Indefinido recuperable,,
2026-02-02,MLAS378443299,MLAS378443299,541146951,FOOD_STORAGE_CONTAINERS,ext_fagaglia,Rechazado,E-REL,ext_joatenci,,NOT OK,NOT OK,E-NCP,,,"La PDP era indefinida al mostrar 3 colores distintos de tapa y decir en color ""Al azar"".",Indefinido recuperable,,
2026-02-02,MLAS378471192,MLAS378471192,540682838,VIOLINS,ext_namangas,Aprobado,APPROVED,ext_lopmatia,,OK,OK,,,,,,,
2026-02-02,MLAS378471192,MLAS378471192,540682841,VIOLINS,ext_namangas,Rechazado,E-ICN,ext_lopmatia,,OK,OK,,,,,,,
2026-02-02,MLAS378471192,MLAS378471192,540682839,VIOLINS,ext_namangas,Rechazado,E-ICN,ext_lopmatia,,OK,OK,,,,,,,
2026-02-02,MLAS378471192,MLAS378471192,540682845,VIOLINS,ext_namangas,Aprobado,APPROVED,ext_lopmatia,,OK,OK,,,,,,,
2026-02-02,MLAS378471192,MLAS378471192,540682842,VIOLINS,ext_namangas,Aprobado,APPROVED,ext_lopmatia,,OK,OK,,,,,,,
2026-02-02,MLAS378471192,MLAS378471192,540682844,VIOLINS,ext_namangas,Aprobado,APPROVED,ext_lopmatia,,OK,OK,,,,,,,
2026-02-02,MLAS378471192,MLAS378471192,540682840,VIOLINS,ext_namangas,Rechazado,E-ICN,ext_lopmatia,,OK,OK,,,,,,,
2026-02-02,MLAS378471192,MLAS378471192,540682843,VIOLINS,ext_namangas,Aprobado,APPROVED,ext_lopmatia,,OK,OK,,,,,,,
2026-02-02,MLAS378471192,MLAS378471192,540682833,VIOLINS,ext_namangas,Aprobado,APPROVED,ext_lopmatia,,OK,OK,,,,,,,
2026-02-02,MLAS378471192,MLAS378471192,540682835,VIOLINS,ext_namangas,Aprobado,APPROVED,ext_lopmatia,,OK,OK,,,,,,,
2026-02-02,MLAS378471192,MLAS378471192,540682836,VIOLINS,ext_namangas,Aprobado,APPROVED,ext_lopmatia,,OK,OK,,,,,,,
2026-02-02,MLAS378471192,MLAS378471192,540682837,VIOLINS,ext_namangas,Rechazado,PRODUCT_STANDARDS,ext_lopmatia,,OK,OK,,,,,,,
2026-02-02,MLAS378471192,MLAS378471192,540682832,VIOLINS,ext_namangas,Aprobado,APPROVED,ext_lopmatia,,OK,OK,,,,,,,
2026-02-02,MLAS378471192,MLAS378471192,540682831,VIOLINS,ext_namangas,Aprobado,KNOWN_VALUES,ext_lopmatia,,OK,OK,,,,,,,
2026-02-02,MLAS378471192,MLAS378471192,540682834,VIOLINS,ext_namangas,Aprobado,APPROVED,ext_lopmatia,,OK,OK,,,,,,,
2026-02-02,MLAS378612716,MLAS378612716,541160383,PLAGUES_ULTRASONIC_REPELLENTS,ext_nadsosa,Aprobado,APPROVED,ext_maminczu,,OK,OK,,,,,,,
2026-02-02,MLAS378612716,MLAS378612716,541160381,PLAGUES_ULTRASONIC_REPELLENTS,ext_nadsosa,Aprobado,APPROVED,ext_maminczu,,OK,OK,,,,,,,
2026-02-02,MLAS378612716,MLAS378612716,541160397,PLAGUES_ULTRASONIC_REPELLENTS,ext_nadsosa,Aprobado,APPROVED,ext_maminczu,,OK,OK,,,,,,,
2026-02-02,MLAS378612716,MLAS378612716,541160394,PLAGUES_ULTRASONIC_REPELLENTS,ext_nadsosa,Aprobado,APPROVED,ext_maminczu,,OK,OK,,,,,,,
2026-02-02,MLAS378612716,MLAS378612716,541160389,PLAGUES_ULTRASONIC_REPELLENTS,ext_nadsosa,Aprobado,APPROVED,ext_maminczu,,OK,OK,,,,,,,
2026-02-02,MLAS378612716,MLAS378612716,541160391,PLAGUES_ULTRASONIC_REPELLENTS,ext_nadsosa,Aprobado,APPROVED,ext_maminczu,,OK,OK,,,,,,,
2026-02-02,MLAS378612716,MLAS378612716,541160402,PLAGUES_ULTRASONIC_REPELLENTS,ext_nadsosa,Rechazado,PRODUCT_STANDARDS,ext_maminczu,,OK,OK,,,,,,,
2026-02-02,MLAS378612716,MLAS378612716,541160399,PLAGUES_ULTRASONIC_REPELLENTS,ext_nadsosa,Aprobado,APPROVED,ext_maminczu,,OK,OK,,,,,,,
